whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X1263.Molecular.Connections.	IMEx	missing_protein_evidence	BioGRID_from_Mentha
A0A0K3ARL5	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ARM0	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ARM3	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ARM6	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ARM8	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ARN1	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ARN3	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ARN6	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ARN9	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ARP1	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ARP5	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ARP6	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ARQ0	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ARQ1	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ARQ4	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ARQ7	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ARQ9	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ARR2	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ARR4	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ARR7	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ARR9	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ARS2	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ARS4	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ARS9	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ART0	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ART4	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ART6	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ART9	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ARU0	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ARU4	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ARU7	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ARU9	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ARV3	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ARV6	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ARW0	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ARW1	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ARW5	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ARW6	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ARX0	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ARX2	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ARX5	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ARX8	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ARY0	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ARY5	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ARY7	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ARZ1	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ARZ2	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ARZ7	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ARZ8	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AS00	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AS01	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AS04	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AS05	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AS08	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AS09	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AS12	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AS13	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AS16	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AS20	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AS23	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AS26	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AS30	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AS33	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AS36	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AS38	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AS42	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AS47	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AS51	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AS53	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AS56	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AS59	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AS61	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AS63	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AS65	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AS68	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AS71	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AS73	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AS74	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AS76	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AS80	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AS85	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AS87	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AS90	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AS93	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AS96	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AS98	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASA1	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASA3	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASA6	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASB0	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASB3	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASB4	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASB6	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASB8	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASB9	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASC1	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASC2	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASC5	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASC7	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASC9	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASD1	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASD3	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASD6	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASD7	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASE1	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASE2	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASE6	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASE9	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASF2	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASF6	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASF7	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASG0	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASG1	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASG4	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASG7	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASH0	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASH2	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASH4	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASH7	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASH9	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASI0	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASI3	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASI4	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASI8	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASJ2	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASJ8	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASK2	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASK8	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASL2	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASL6	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASL7	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASM1	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASM2	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASM7	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASM8	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASN1	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASN4	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASN8	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASN9	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASP1	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASP4	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASP8	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASQ1	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASQ5	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASR1	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASR2	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASR6	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASR7	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASS4	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASS5	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASS8	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AST2	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AST3	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AST7	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AST9	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASU2	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASU6	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASU7	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASV1	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASV3	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASV9	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASW2	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASW7	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASX2	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASX8	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ASY3	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASY8	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ASZ5	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AT01	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AT05	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AT08	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AT14	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AT19	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AT22	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AT27	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AT32	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AT36	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AT40	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AT43	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AT49	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AT53	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AT59	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AT61	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AT65	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AT70	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AT74	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AT80	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AT86	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AT91	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AT95	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ATA0	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ATA5	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ATB0	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ATB5	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ATC0	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ATC5	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ATD0	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ATD5	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ATD8	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ATK8	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ATL3	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ATL6	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ATM0	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ATM4	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ATM7	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ATN5	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ATN9	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ATP5	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ATP9	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ATQ5	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ATR0	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ATR6	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ATS1	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ATS5	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ATT1	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ATT6	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ATT8	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ATU3	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ATU6	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ATV0	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ATV3	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ATV6	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ATW0	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ATW3	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ATW7	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ATX0	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ATX5	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ATY0	1	1	0	0	0	0	0	0	0	1	0
A0A0K3ATY3	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ATY7	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ATZ0	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ATZ5	1	1	0	0	0	0	0	0	0	0	0
A0A0K3ATZ8	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AU01	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AU05	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AU10	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AU13	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AU17	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AU20	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AU23	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AU27	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AU30	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AU33	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AU37	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AU39	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AU43	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AU45	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AU49	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AU50	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AU53	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AU54	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AU58	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AU60	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AU63	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AU66	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AU69	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AU72	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AU76	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AU77	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AU82	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AU87	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AU90	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AU93	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AU96	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AU99	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUA1	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUA4	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUA6	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUA9	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUB2	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUB5	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUB7	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUC0	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUC2	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUC6	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUC7	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUD0	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUD2	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUD3	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUD7	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUD9	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUE4	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUE7	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUF0	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUF2	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUF6	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUF9	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUG2	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUG5	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUG7	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUH0	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUH3	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUH4	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUI1	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUI3	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUI7	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUI8	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUJ3	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUJ4	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUJ7	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUJ9	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUK2	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUK6	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUK7	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUL0	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUL1	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUL3	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUL7	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUL9	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUM3	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUM4	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUM9	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUN1	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUN5	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUN6	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUP0	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUP2	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUP5	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUP8	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUQ1	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUQ4	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUQ6	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUR0	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUR1	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUR3	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUR6	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUS0	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUS1	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUS4	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUS7	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUS9	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUT2	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUT5	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUT7	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUU0	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUU6	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUU9	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUV1	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUV4	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUV6	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUV8	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUW1	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUW2	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUW5	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUW7	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUX0	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUX4	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUX6	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUX9	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUY1	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUY3	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUY4	1	1	uniprotkb	6239	1	0	0	0	1	0	0
A0A0K3AUY5	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUY6	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUY7	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUZ0	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUZ1	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUZ3	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AUZ7	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AUZ8	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AV02	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AV03	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AV08	1	1	uniprotkb	6239	1	0	0	0	1	0	0
A0A0K3AV10	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AV12	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AV17	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AV18	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AV21	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AV28	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AV29	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AV31	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AV34	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AV38	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AV42	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AV43	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AV45	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AV48	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AV49	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AV52	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AV53	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AV55	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AV56	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AV58	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AV61	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AV63	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AV67	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AV71	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AV74	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AV78	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AV81	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AV83	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AV85	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AV89	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AV92	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AV95	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AV97	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AV98	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AVA4	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AVA5	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AVA9	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AVB0	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AVB2	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AVB7	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AVB8	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AVC2	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AVC3	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AVC7	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AVD0	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AVD4	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AVD6	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AVD7	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AVE2	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AVE3	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AVE6	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AVE8	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AVE9	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AVF2	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AVF4	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AVF6	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AVF8	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AVG1	1	1	0	0	0	0	0	0	0	0	0
A0A0K3AVG3	1	1	0	0	0	0	0	0	0	1	0
A0A0K3AVG4	1	1	0	0	0	0	0	0	0	1	0
