whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	0469(IntAct)	0471(MINT)	0486(UniProt)	0903(mpidb)	IMEx	missing_protein_evidence
P37774	1	1	uniprotkb	83333	1	0	0	0	1	1
P37794	1	1	uniprotkb	83333	1	0	0	0	1	0
P37902	1	1	uniprotkb	83333	1	0	0	0	1	0
P37903	1	1	uniprotkb	83333	1	0	0	0	1	0
P37906	1	1	uniprotkb	83333	1	0	0	0	1	0
P37908	1	1	uniprotkb	83333	1	0	0	0	1	0
P37909	1	1	uniprotkb	83333	1	0	0	0	1	0
P38035	1	1	uniprotkb	83333	1	0	0	0	1	1
P38036	1	1	uniprotkb	83333	1	0	0	0	1	0
P38038	1	1	uniprotkb	83333	1	0	0	0	1	0
P38051	1	1	uniprotkb	83333	1	0	0	0	1	0
P38052	1	1	0	0	0	0	0	0	0	1
P38054	1	1	uniprotkb	83333	1	0	0	0	1	0
P38055	1	1	0	0	0	0	0	0	0	0
P38097	1	1	uniprotkb	83333	1	0	0	0	1	1
P38101	1	1	0	0	0	0	0	0	0	0
P38104	1	1	uniprotkb	83333	1	0	0	0	1	1
P38105	1	1	uniprotkb	83333	1	0	0	0	1	1
P38134	1	1	uniprotkb	83333	1	1	0	0	1	0
P38135	1	1	0	0	0	0	0	0	0	0
P38392	1	1	0	0	0	0	0	0	0	1
P38393	1	1	uniprotkb	83333	1	0	0	0	1	0
P38394	1	1	uniprotkb	83333	1	0	0	0	1	1
P38489	1	1	uniprotkb	83333	1	0	0	0	1	0
P38506	1	1	uniprotkb	83333	1	0	0	0	1	0
P38521	1	1	uniprotkb	83333	1	0	0	0	1	1
P38683	1	1	0	0	0	0	0	0	0	0
P38684	1	1	uniprotkb	83333	1	0	0	1	1	0
P39099	1	1	uniprotkb	83333	1	0	0	0	1	0
P39160	1	1	uniprotkb	83333	1	0	0	0	1	1
P39161	1	1	uniprotkb	83333	1	0	0	0	1	1
P39163	1	1	uniprotkb	83333	1	0	0	0	1	1
P39165	1	1	uniprotkb	83333	1	0	0	0	1	1
P39172	1	1	0	0	0	0	0	0	0	0
P39173	1	1	uniprotkb	83333	1	0	0	0	1	0
P39176	1	1	uniprotkb	83333	1	0	0	0	1	0
P39177	1	1	uniprotkb	83333	1	0	0	0	1	0
P39180	1	1	uniprotkb	83333	1	0	0	0	1	0
P39187	1	1	0	0	0	0	0	0	0	0
P39196	1	1	0	0	0	0	0	0	0	0
P39199	1	1	uniprotkb	83333	1	0	0	0	1	0
P39206	1	1	0	0	0	0	0	0	0	1
P39208	1	1	uniprotkb	83333	1	0	0	0	1	1
P39212	1	1	uniprotkb	83333	1	0	0	0	1	1
P39220	1	1	uniprotkb	83333	1	0	0	0	1	1
P39221	1	1	0	0	0	0	0	0	0	1
P39263	1	1	uniprotkb	83333	1	0	0	0	1	1
P39264	1	1	uniprotkb	83333	1	0	0	0	1	1
P39265	1	1	uniprotkb	83333	1	0	0	0	1	0
P39267	1	1	0	0	0	0	0	0	0	1
P39270	1	1	0	0	0	0	0	0	0	0
P39274	1	1	uniprotkb	83333	1	0	0	0	1	0
P39276	1	1	0	0	0	0	0	0	0	0
P39277	1	1	uniprotkb	83333	1	0	0	0	1	0
P39279	1	1	uniprotkb	83333	1	0	0	0	1	1
P39280	1	1	uniprotkb	83333	1	0	0	0	1	0
P39282	1	1	0	0	0	0	0	0	0	0
P39283	1	1	uniprotkb	83333	1	0	0	0	1	1
P39284	1	1	uniprotkb	83333	1	0	0	0	1	0
P39285	1	1	uniprotkb	83333	1	0	0	0	1	0
P39286	1	1	uniprotkb	83333	1	1	0	0	1	0
P39288	1	1	uniprotkb	83333	1	0	0	0	1	1
P39293	1	1	uniprotkb	83333	1	0	0	0	1	1
P39295	1	1	uniprotkb	83333	1	0	0	0	1	1
P39297	1	1	0	0	0	0	0	0	0	1
P39298	1	1	uniprotkb	83333	1	0	0	0	1	1
P39300	1	1	0	0	0	0	0	0	0	0
P39301	1	1	uniprotkb	83333	1	0	0	0	1	0
P39304	1	1	uniprotkb	83333	1	0	0	0	1	0
P39305	1	1	uniprotkb	83333	1	0	0	0	1	1
P39306	1	1	uniprotkb	83333	1	0	0	0	1	0
P39308	1	1	uniprotkb	83333	1	0	0	0	1	1
P39309	1	1	0	0	0	0	0	0	0	1
P39310	1	1	uniprotkb	83333	1	0	0	0	1	1
P39314	1	1	0	0	0	0	0	0	0	0
P39315	1	1	uniprotkb	83333	1	0	0	0	1	0
P39317	1	1	0	0	0	0	0	0	0	1
P39321	1	1	uniprotkb	83333	1	0	0	0	1	0
P39325	1	1	uniprotkb	83333	1	0	0	0	1	0
P39328	1	1	uniprotkb	83333	1	0	0	0	1	0
P39332	1	1	uniprotkb	83333	1	0	0	0	1	0
P39333	1	1	uniprotkb	83333	1	0	0	0	1	0
P39334	1	1	uniprotkb	83333	1	0	0	0	1	0
P39336	1	1	uniprotkb	83333	1	0	0	0	1	1
P39337	1	1	0	0	0	0	0	0	0	1
P39338	1	1	0	0	0	0	0	0	0	0
P39342	1	1	uniprotkb	83333	1	0	0	0	1	1
P39343	1	1	uniprotkb	83333	1	0	0	0	1	1
P39344	1	1	uniprotkb	83333	1	0	0	0	1	0
P39346	1	1	uniprotkb	83333	1	0	0	0	1	0
P39347	1	1	uniprotkb	83333	1	0	0	0	1	1
P39349	1	1	0	0	0	0	0	0	0	1
P39351	1	1	uniprotkb	83333	1	0	0	0	1	1
P39352	1	1	0	0	0	0	0	0	0	0
P39353	1	1	uniprotkb	83333	1	0	0	0	1	1
P39354	1	1	0	0	0	0	0	0	0	1
P39355	1	1	0	0	0	0	0	0	0	1
P39356	1	1	0	0	0	0	0	0	0	1
P39357	1	1	0	0	0	0	0	0	0	1
P39358	1	1	uniprotkb	83333	1	0	0	0	1	1
P39359	1	1	uniprotkb	83333	1	0	0	0	1	1
P39360	1	1	uniprotkb	83333	1	0	0	0	1	1
P39361	1	1	uniprotkb	83333	1	0	0	0	1	1
P39362	1	1	uniprotkb	83333	1	0	0	0	1	1
P39363	1	1	uniprotkb	83333	1	0	0	0	1	1
P39364	1	1	uniprotkb	83333	1	0	0	0	1	1
P39365	1	1	0	0	0	0	0	0	0	1
P39366	1	1	0	0	0	0	0	0	0	1
P39367	1	1	uniprotkb	83333	1	0	0	0	1	0
P39368	1	1	uniprotkb	83333	1	0	0	0	1	1
P39369	1	1	uniprotkb	83333	1	0	0	0	1	1
P39370	1	1	0	0	0	0	0	0	0	1
P39371	1	1	0	0	0	0	0	0	0	0
P39374	1	1	uniprotkb	83333	1	0	0	0	1	1
P39375	1	1	uniprotkb	83333	0	0	0	1	1	0
P39376	1	1	uniprotkb	83333	1	0	0	0	1	0
P39377	1	1	uniprotkb	83333	1	0	0	0	1	0
P39379	1	1	0	0	0	0	0	0	0	1
P39380	1	1	uniprotkb	83333	1	0	0	0	1	1
P39381	1	1	0	0	0	0	0	0	0	1
P39382	1	1	0	0	0	0	0	0	0	1
P39383	1	1	0	0	0	0	0	0	0	1
P39384	1	1	uniprotkb	83333	1	0	0	0	1	1
P39385	1	1	uniprotkb	83333	1	0	0	0	1	1
P39386	1	1	0	0	0	0	0	0	0	0
P39387	1	1	uniprotkb	83333	1	0	0	0	1	1
P39389	1	1	uniprotkb	83333	1	0	0	0	1	1
P39390	1	1	0	0	0	0	0	0	0	1
P39391	1	1	uniprotkb	83333	1	0	0	0	1	1
P39393	1	1	0	0	0	0	0	0	0	1
P39394	1	1	0	0	0	0	0	0	0	0
P39396	1	1	uniprotkb	83333	1	0	0	0	1	0
P39398	1	1	uniprotkb	83333	1	0	0	0	1	0
P39399	1	1	0	0	0	0	0	0	0	1
P39400	1	1	0	0	0	0	0	0	0	0
P39401	1	1	uniprotkb	83333	1	0	0	0	1	1
P39404	1	1	uniprotkb	83333	1	0	0	1	1	0
P39405	1	1	uniprotkb	83333	1	0	0	0	1	0
P39406	1	1	uniprotkb	83333	1	0	0	0	1	0
P39407	1	1	uniprotkb	83333	1	0	0	0	1	1
P39408	1	1	uniprotkb	83333	1	0	0	0	1	0
P39409	1	1	uniprotkb	83333	1	0	0	0	1	0
P39410	1	1	uniprotkb	83333	1	0	0	0	1	1
P39411	1	1	0	0	0	0	0	0	0	0
P39414	1	1	0	0	0	0	0	0	0	0
P39451	1	1	uniprotkb	83333	1	0	0	0	1	0
P39452	1	1	uniprotkb	83333	1	0	0	0	1	1
P39453	1	1	uniprotkb	83333	1	0	0	0	1	0
P39829	1	1	uniprotkb	83333	1	0	0	0	1	0
P39830	1	1	uniprotkb	83333	1	0	0	0	1	0
P39831	1	1	uniprotkb	83333	1	0	0	0	1	0
P39832	1	1	0	0	0	0	0	0	0	0
P39834	1	1	uniprotkb	83333	1	0	0	0	1	1
P39835	1	1	0	0	0	0	0	0	0	0
P39836	1	1	0	0	0	0	0	0	0	1
P39838	1	1	uniprotkb	83333	1	0	0	0	1	0
P39874	1	1	uniprotkb	83333	1	0	0	0	1	1
P39901	1	1	0	0	0	0	0	0	0	1
P39902	1	1	uniprotkb	83333	1	0	0	0	1	1
P40120	1	1	uniprotkb	83333	1	0	0	0	1	0
P40191	1	1	uniprotkb	83333	1	0	0	0	1	0
P40710	1	1	uniprotkb	83333	1	0	0	0	1	0
P40711	1	1	uniprotkb	83333	1	0	0	0	1	0
P40719	1	1	uniprotkb	83333	1	0	0	0	1	0
P40874	1	1	uniprotkb	83333	1	0	0	0	1	0
P40876	1	1	0	0	0	0	0	0	0	1
P41036	1	1	0	0	0	0	0	0	0	0
P41039	1	1	uniprotkb	83333	1	0	0	0	1	0
P41052	1	1	uniprotkb	83333	1	0	0	0	1	0
P41065	1	0	0	0	0	0	0	0	0	1
P41066	1	0	0	0	0	0	0	0	0	1
P41067	1	0	0	0	0	0	0	0	0	1
P41068	1	0	0	0	0	0	0	0	0	1
P41069	1	0	0	0	0	0	0	0	0	0
P41070	1	0	0	0	0	0	0	0	0	1
P41072	1	0	0	0	0	0	0	0	0	1
P41407	1	1	0	0	0	0	0	0	0	0
P41409	1	1	uniprotkb	83333	1	0	0	0	1	0
P41441	1	1	0	0	0	0	0	0	0	0
P41442	1	1	0	0	0	0	0	0	0	1
P41443	1	1	uniprotkb	83333	1	0	0	0	1	0
P42588	1	1	uniprotkb	83333	0	1	0	1	1	0
P42589	1	1	uniprotkb	83333	1	0	0	0	1	0
P42590	1	1	uniprotkb	83333	1	0	0	0	1	0
P42591	1	1	0	0	0	0	0	0	0	1
P42592	1	1	uniprotkb	83333	1	1	0	0	1	0
P42593	1	1	uniprotkb	83333	1	0	0	0	1	0
P42596	1	1	uniprotkb	83333	1	0	0	0	1	0
P42597	1	1	0	0	0	0	0	0	0	1
P42598	1	1	uniprotkb	83333	1	0	0	0	1	1
P42599	1	1	uniprotkb	83333	1	0	0	0	1	1
P42601	1	1	0	0	0	0	0	0	0	0
P42603	1	1	0	0	0	0	0	0	0	0
P42604	1	1	uniprotkb	83333	1	0	0	0	1	0
P42615	1	1	uniprotkb	83333	1	0	0	1	1	0
P42616	1	1	0	0	0	0	0	0	0	0
P42619	1	1	0	0	0	0	0	0	0	0
P42620	1	1	uniprotkb	83333	1	0	0	0	1	0
P42624	1	1	uniprotkb	83333	1	0	0	0	1	0
P42625	1	1	0	0	0	0	0	0	0	1
P42626	1	1	0	0	0	0	0	0	0	1
P42628	1	1	0	0	0	0	0	0	0	0
P42630	1	1	uniprotkb	83333	1	0	0	0	1	0
P42632	1	1	uniprotkb	83333	1	0	0	0	1	0
P42640	1	1	0	0	0	0	0	0	0	0
P42641	1	1	uniprotkb	83333	1	0	0	0	1	0
P42904	1	1	uniprotkb	83333	1	0	0	0	1	1
P42905	1	1	0	0	0	0	0	0	0	1
P42906	1	1	0	0	0	0	0	0	0	1
P42907	1	1	uniprotkb	83333	1	0	0	0	1	0
P42909	1	1	uniprotkb	83333	1	0	0	0	1	1
P42910	1	1	0	0	0	0	0	0	0	0
P42911	1	1	uniprotkb	83333	1	0	0	0	1	1
P42912	1	1	uniprotkb	83333	1	0	0	0	1	1
P42913	1	1	0	0	0	0	0	0	0	1
P42914	1	1	uniprotkb	83333	1	0	0	0	1	1
P42915	1	1	0	0	0	0	0	0	0	1
P43319	1	1	0	0	0	0	0	0	0	1
P43329	1	1	uniprotkb	83333	1	0	0	1	1	1
P43337	1	1	uniprotkb	83333	1	0	0	0	1	1
P43340	1	1	uniprotkb	83333	1	0	0	0	1	1
P43341	1	1	uniprotkb	83333	1	0	0	0	1	0
P43531	1	1	0	0	0	0	0	0	0	0
P43533	1	1	uniprotkb	83333	1	0	0	0	1	0
P43667	1	1	0	0	0	0	0	0	0	1
P43671	1	1	uniprotkb	83333	1	0	0	0	1	1
P43672	1	1	uniprotkb	83333	1	0	0	0	1	0
P43674	1	1	uniprotkb	83333	1	0	0	0	1	1
P43676	1	1	0	0	0	0	0	0	0	1
P45394	1	1	0	0	0	0	0	0	0	0
P45395	1	1	uniprotkb	83333	1	0	0	0	1	0
P45420	1	1	0	0	0	0	0	0	0	1
P45421	1	1	0	0	0	0	0	0	0	1
P45422	1	1	uniprotkb	83333	1	0	0	0	1	1
P45423	1	1	uniprotkb	83333	1	0	0	0	1	1
P45424	1	1	uniprotkb	83333	1	0	0	0	1	1
P45425	1	1	uniprotkb	83333	1	0	0	0	1	0
P45428	1	1	uniprotkb	83333	1	0	0	0	1	0
P45463	1	1	uniprotkb	83333	1	0	0	0	1	1
P45464	1	1	uniprotkb	83333	1	0	0	0	1	0
P45465	1	1	uniprotkb	83333	1	0	0	0	1	1
P45468	1	1	uniprotkb	83333	1	0	0	0	1	1
P45469	1	1	0	0	0	0	0	0	0	1
P45470	1	1	0	0	0	0	0	0	0	0
P45472	1	1	uniprotkb	83333	1	0	0	0	1	1
P45475	1	1	uniprotkb	83333	1	0	0	0	1	1
P45505	1	1	0	0	0	0	0	0	0	1
P45508	1	1	uniprotkb	83333	1	0	0	0	1	1
P45522	1	1	0	0	0	0	0	0	0	1
P45523	1	1	uniprotkb	83333	1	1	0	0	1	0
P45524	1	1	uniprotkb	83333	1	0	0	0	1	1
P45527	1	1	uniprotkb	83333	1	0	0	0	1	0
P45530	1	1	uniprotkb	83333	1	0	0	0	1	0
P45531	1	1	uniprotkb	83333	1	0	0	0	1	0
P45532	1	1	uniprotkb	83333	1	0	0	0	1	0
P45537	1	1	0	0	0	0	0	0	0	1
P45539	1	1	uniprotkb	83333	1	0	0	0	1	1
P45541	1	1	uniprotkb	83333	1	0	0	0	1	1
P45543	1	1	uniprotkb	83333	1	0	0	0	1	0
P45544	1	1	uniprotkb	83333	1	0	0	0	1	1
P45545	1	1	uniprotkb	83333	1	0	0	0	1	0
P45546	1	1	uniprotkb	83333	1	0	0	0	1	1
P45548	1	1	uniprotkb	83333	1	0	0	0	1	0
P45549	1	1	uniprotkb	83333	1	0	0	0	1	1
P45550	1	1	uniprotkb	83333	1	0	0	0	1	0
P45551	1	1	0	0	0	0	0	0	0	1
P45552	1	1	0	0	0	0	0	0	0	1
P45562	1	1	0	0	0	0	0	0	0	0
P45563	1	1	uniprotkb	83333	1	0	0	0	1	0
P45564	1	1	0	0	0	0	0	0	0	1
P45565	1	1	uniprotkb	83333	1	0	0	0	1	1
P45566	1	1	0	0	0	0	0	0	0	1
P45568	1	1	uniprotkb	83333	1	0	0	0	1	0
P45570	1	1	0	0	0	0	0	0	0	0
P45577	1	1	uniprotkb	83333	1	0	0	0	1	0
P45578	1	1	uniprotkb	83333	1	0	0	0	1	0
P45579	1	1	uniprotkb	83333	1	0	0	0	1	0
P45581	1	1	0	0	0	0	0	0	0	1
P45736	1	1	0	0	0	0	0	0	0	1
P45748	1	1	uniprotkb	83333	1	0	0	0	1	0
P45750	1	1	0	0	0	0	0	0	0	1
P45751	1	1	uniprotkb	83333	1	0	0	0	1	1
P45753	1	1	uniprotkb	83333	1	0	0	0	1	1
P45756	1	1	uniprotkb	83333	1	0	0	0	1	1
P45757	1	1	0	0	0	0	0	0	0	1
P45758	1	1	0	0	0	0	0	0	0	1
P45759	1	1	uniprotkb	83333	1	0	0	0	1	0
P45760	1	1	0	0	0	0	0	0	0	1
P45761	1	1	uniprotkb	83333	1	0	0	0	1	1
P45762	1	1	0	0	0	0	0	0	0	1
P45763	1	1	0	0	0	0	0	0	0	1
P45766	1	1	uniprotkb	83333	1	0	0	0	1	0
P45767	1	1	0	0	0	0	0	0	0	1
P45768	1	1	uniprotkb	83333	1	0	0	0	1	0
P45769	1	1	uniprotkb	83333	1	0	0	0	1	1
P45771	1	1	uniprotkb	83333	1	0	0	0	1	1
P45795	1	1	0	0	0	0	0	0	0	1
P45799	1	1	uniprotkb	83333	1	0	0	0	1	0
P45800	1	1	uniprotkb	83333	1	0	0	0	1	0
P45804	1	1	uniprotkb	83333	1	0	0	0	1	1
P45807	1	1	uniprotkb	83333	1	0	0	0	1	1
P45848	1	1	0	0	0	0	0	0	0	1
P45955	1	1	uniprotkb	83333	1	0	0	0	1	0
P45956	1	1	uniprotkb	83333	1	0	0	0	1	0
P46022	1	1	uniprotkb	83333	1	0	0	1	1	0
P46068	1	1	uniprotkb	83333	1	0	0	0	1	1
P46118	1	1	uniprotkb	83333	1	0	0	0	1	1
P46119	1	1	0	0	0	0	0	0	0	1
P46121	1	1	0	0	0	0	0	0	0	1
P46122	1	1	0	0	0	0	0	0	0	0
P46125	1	1	uniprotkb	83333	1	0	0	0	1	0
P46126	1	1	uniprotkb	83333	1	0	0	0	1	1
P46130	1	1	uniprotkb	83333	1	0	0	0	1	0
P46133	1	1	uniprotkb	83333	1	0	0	0	1	0
P46136	1	1	0	0	0	0	0	0	0	0
P46139	1	1	0	0	0	0	0	0	0	0
P46141	1	1	0	0	0	0	0	0	0	0
P46142	1	1	uniprotkb	83333	1	0	0	0	1	1
P46144	1	1	uniprotkb	83333	1	0	0	0	1	0
P46187	1	1	0	0	0	0	0	0	0	0
P46474	1	1	uniprotkb	83333	1	0	0	0	1	1
P46478	1	1	0	0	0	0	0	0	0	1
P46481	1	1	uniprotkb	83333	1	0	0	0	1	0
P46482	1	1	uniprotkb	83333	1	0	0	0	1	1
P46837	1	1	uniprotkb	83333	1	0	0	0	1	0
P46846	1	1	0	0	0	0	0	0	0	1
P46849	1	1	0	0	0	0	0	0	0	0
P46850	1	1	uniprotkb	83333	1	0	0	0	1	0
P46852	1	1	uniprotkb	83333	1	0	0	0	1	0
P46853	1	1	uniprotkb	83333	1	0	0	0	1	0
P46854	1	1	uniprotkb	83333	1	0	0	0	1	1
P46855	1	1	0	0	0	0	0	0	0	1
P46856	1	1	0	0	0	0	0	0	0	1
P46857	1	1	uniprotkb	83333	1	0	0	0	1	1
P46859	1	1	uniprotkb	83333	1	0	0	0	1	0
P46879	1	1	0	0	0	0	0	0	0	1
P46883	1	1	uniprotkb	83333	1	0	0	0	1	0
P46887	1	1	uniprotkb	83333	1	0	0	0	1	1
P46888	1	1	uniprotkb	83333	1	0	0	0	1	1
P46889	1	1	uniprotkb	83333	1	0	0	1	1	0
P46890	1	1	uniprotkb	83333	1	0	0	0	1	1
P46891	1	1	uniprotkb	83333	1	0	0	0	1	0
P46923	1	1	uniprotkb	83333	1	0	0	0	1	0
P47737	1	0	0	0	0	0	0	0	0	1
P50456	1	1	uniprotkb	83333	1	0	0	1	1	0
P50457	1	1	uniprotkb	83333	1	0	0	0	1	0
P50465	1	1	uniprotkb	83333	1	0	0	0	1	0
P50466	1	1	uniprotkb	83333	1	0	0	1	1	0
P51020	1	1	uniprotkb	83333	1	0	1	0	1	0
P51024	1	1	uniprotkb	83333	1	0	0	0	1	1
P51025	1	1	uniprotkb	83333	1	0	0	0	1	0
P51981	1	1	uniprotkb	83333	1	0	0	0	1	0
P52005	1	1	uniprotkb	83333	1	0	0	0	1	0
P52006	1	1	uniprotkb	83333	1	0	0	0	1	0
P52007	1	1	0	0	0	0	0	0	0	0
P52037	1	1	uniprotkb	83333	1	0	0	0	1	1
P52043	1	1	uniprotkb	83333	1	0	0	0	1	0
P52044	1	1	0	0	0	0	0	0	0	1
P52045	1	1	0	0	0	0	0	0	0	0
P52048	1	1	0	0	0	0	0	0	0	1
P52052	1	1	uniprotkb	83333	1	0	0	0	1	0
P52060	1	1	uniprotkb	83333	1	0	0	0	1	1
P52061	1	1	uniprotkb	83333	1	0	0	0	1	0
P52062	1	1	uniprotkb	83333	1	0	0	0	1	1
P52067	1	1	0	0	0	0	0	0	0	0
P52073	1	1	0	0	0	0	0	0	0	1
P52074	1	1	0	0	0	0	0	0	0	1
P52076	1	1	uniprotkb	83333	1	0	0	1	1	1
P52086	1	1	uniprotkb	83333	1	0	0	0	1	1
P52094	1	1	0	0	0	0	0	0	0	0
P52095	1	1	uniprotkb	83333	1	0	0	0	1	0
P52096	1	1	uniprotkb	83333	1	0	0	0	1	1
P52097	1	1	uniprotkb	83333	1	0	0	0	1	0
P52101	1	1	0	0	0	0	0	0	0	0
P52102	1	1	uniprotkb	83333	1	0	0	0	1	0
P52106	1	1	uniprotkb	83333	1	0	0	0	1	0
P52107	1	1	0	0	0	0	0	0	0	1
P52108	1	1	uniprotkb	83333	1	0	0	1	1	0
P52119	1	1	uniprotkb	83333	1	0	0	0	1	0
P52123	1	1	0	0	0	0	0	0	0	1
P52124	1	1	uniprotkb	83333	1	0	0	0	1	1
P52125	1	1	uniprotkb	83333	1	0	0	0	1	1
P52126	1	1	uniprotkb	83333	1	0	0	0	1	1
P52127	1	1	uniprotkb	83333	1	0	0	0	1	1
P52128	1	1	uniprotkb	83333	1	0	0	0	1	1
P52129	1	1	uniprotkb	83333	1	0	0	0	1	0
P52130	1	1	0	0	0	0	0	0	0	0
P52131	1	1	0	0	0	0	0	0	0	1
P52132	1	1	uniprotkb	83333	1	0	0	0	1	1
P52133	1	1	uniprotkb	83333	1	0	0	0	1	1
P52134	1	1	0	0	0	0	0	0	0	1
P52135	1	1	0	0	0	0	0	0	0	1
P52136	0	0	uniprotkb	83333	1	0	0	0	1	0
P52137	1	1	uniprotkb	83333	1	0	0	0	1	1
P52138	1	1	uniprotkb	83333	1	0	0	0	1	1
P52139	1	1	uniprotkb	83333	1	0	0	0	1	1
P52140	1	1	uniprotkb	83333	1	0	0	0	1	1
P52141	1	1	uniprotkb	83333	1	0	0	0	1	0
P52143	1	1	uniprotkb	83333	1	0	0	0	1	1
P52598	1	1	0	0	0	0	0	0	0	1
P52599	1	1	0	0	0	0	0	0	0	1
P52600	1	1	uniprotkb	83333	1	0	0	0	1	1
P52612	1	1	uniprotkb	83333	1	0	0	0	1	0
P52613	1	1	uniprotkb	83333	1	0	0	0	1	1
P52614	1	1	uniprotkb	83333	1	0	0	0	1	1
P52627	1	1	uniprotkb	83333	1	0	0	0	1	1
P52636	1	1	0	0	0	0	0	0	0	0
P52643	1	1	uniprotkb	83333	1	0	0	0	1	0
P52644	1	1	0	0	0	0	0	0	0	0
P52645	1	1	uniprotkb	83333	1	0	0	0	1	1
P52647	1	1	uniprotkb	83333	1	0	0	0	1	1
P52696	1	1	0	0	0	0	0	0	0	1
P52697	1	1	uniprotkb	83333	1	0	0	0	1	0
P54745	1	1	uniprotkb	83333	1	0	0	0	1	0
P54746	1	1	uniprotkb	83333	1	0	0	0	1	0
P54901	1	1	0	0	0	0	0	0	0	1
P55135	1	1	uniprotkb	83333	1	0	0	0	1	0
P55138	1	1	0	0	0	0	0	0	0	1
P55140	1	1	uniprotkb	83333	1	0	0	0	1	1
P55734	1	1	uniprotkb	83333	1	0	0	0	1	0
P55798	1	1	uniprotkb	83333	1	0	0	0	1	0
P55799	1	1	uniprotkb	83333	1	0	0	0	1	0
P55914	1	1	0	0	0	0	0	0	0	1
P56100	1	1	uniprotkb	83333	0	1	0	0	1	0
P56256	1	1	uniprotkb	83333	1	0	0	0	1	1
P56257	1	1	0	0	0	0	0	0	0	1
P56258	1	1	uniprotkb	83333	1	0	0	0	1	0
P56259	1	1	uniprotkb	83333	1	0	0	0	1	1
P56262	1	1	0	0	0	0	0	0	0	1
P56579	1	1	uniprotkb	83333	1	0	0	0	1	0
P56580	1	1	0	0	0	0	0	0	0	0
P56614	1	1	uniprotkb	83333	1	0	0	0	1	1
P56976	1	1	uniprotkb	83333	1	0	0	1	1	0
P56979	1	0	0	0	0	0	0	0	0	1
P56980	1	0	0	0	0	0	0	0	0	1
P57998	1	1	uniprotkb	83333	1	0	0	0	1	1
P58033	1	1	0	0	0	0	0	0	0	1
P58034	1	1	uniprotkb	83333	1	0	0	1	1	0
P58035	1	1	0	0	0	0	0	0	0	1
P58036	1	1	0	0	0	0	0	0	0	1
P58037	1	1	0	0	0	0	0	0	0	1
P58041	1	1	0	0	0	0	0	0	0	1
P58042	1	1	0	0	0	0	0	0	0	1
P58094	1	1	0	0	0	0	0	0	0	1
P58095	1	1	0	0	0	0	0	0	0	1
P60061	1	1	0	0	0	0	0	0	0	0
P60240	1	1	uniprotkb	83333	1	0	0	0	1	0
P60293	1	1	uniprotkb	83333	1	1	1	0	1	0
P60340	1	1	uniprotkb	83333	1	0	0	0	1	0
P60390	1	1	uniprotkb	83333	1	0	0	0	1	0
P60422	1	1	uniprotkb	83333	1	0	0	1	1	0
P60438	1	1	uniprotkb	83333	1	0	0	0	1	0
P60472	1	1	uniprotkb	83333	1	0	0	0	1	0
P60546	1	1	uniprotkb	83333	1	0	0	0	1	0
P60560	1	1	uniprotkb	83333	1	0	0	0	1	0
P60566	1	1	uniprotkb	83333	1	0	0	0	1	0
P60584	1	1	uniprotkb	83333	1	0	0	0	1	0
P60595	1	1	uniprotkb	83333	1	0	0	0	1	0
P60624	1	1	uniprotkb	83333	1	0	0	0	1	0
P60632	1	1	uniprotkb	83333	1	0	0	0	1	0
P60651	1	1	uniprotkb	83333	1	0	0	0	1	0
P60664	1	1	uniprotkb	83333	1	0	0	0	1	0
P60716	1	1	uniprotkb	83333	1	0	0	1	1	0
P60720	1	1	0	0	0	0	0	0	0	0
P60723	1	1	uniprotkb	83333	1	1	0	0	1	0
P60752	1	1	uniprotkb	83333	1	0	0	0	1	0
P60757	1	1	uniprotkb	83333	1	0	0	0	1	0
P60778	1	1	0	0	0	0	0	0	0	0
P60782	1	1	uniprotkb	83333	1	0	0	0	1	0
P60785	1	1	uniprotkb	83333	1	0	0	0	1	0
P60844	1	1	uniprotkb	83333	1	0	0	0	1	0
P60869	1	1	0	0	0	0	0	0	0	1
P60872	1	1	uniprotkb	83333	1	0	0	0	1	1
P60906	1	1	uniprotkb	83333	1	0	0	0	1	0
P60932	1	1	uniprotkb	83333	1	0	0	0	1	0
P60955	1	1	0	0	0	0	0	0	0	0
P60995	1	1	0	0	0	0	0	0	0	1
P61175	1	1	uniprotkb	83333	1	0	0	0	1	0
P61316	1	1	uniprotkb	83333	1	1	0	0	1	0
P61320	1	1	uniprotkb	83333	1	1	0	0	1	0
P61517	1	1	uniprotkb	83333	1	0	0	0	1	0
P61714	1	1	uniprotkb	83333	1	0	0	0	1	0
P61887	1	1	uniprotkb	83333	1	0	0	0	1	0
P61889	1	1	uniprotkb	83333	1	0	0	0	1	0
P61949	1	1	uniprotkb	83333	1	0	0	0	1	0
P62066	1	1	uniprotkb	83333	1	0	0	0	1	1
P62395	1	1	uniprotkb	83333	1	0	0	0	1	0
P62399	1	1	uniprotkb	83333	1	0	0	1	1	0
P62517	1	1	uniprotkb	83333	1	0	0	0	1	0
P62522	1	1	0	0	0	0	0	0	0	1
P62552	1	0	0	0	0	0	0	0	0	0
P62554	1	0	0	0	0	0	0	0	0	0
P62556	1	0	0	0	0	0	0	0	0	1
P62558	1	0	0	0	0	0	0	0	0	0
P62601	1	1	uniprotkb	83333	1	0	0	0	1	0
