whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	0469(IntAct)	0471(MINT)	0486(UniProt)	1263(Molecular Connections)	IMEx	missing_protein_evidence
Q9N491	1	1	0	0	0	0	0	0	0	1
Q9N499	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N4A7	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9N4A9	0	0	uniprotkb	6239	1	1	0	0	1	0
Q9N4B5	0	0	uniprotkb	6239	0	1	0	0	1	0
Q9N4B7	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N4B8	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9N4C2	1	1	uniprotkb	6239	0	1	0	0	1	1
Q9N4C3	0	0	uniprotkb	6239	0	1	0	0	1	0
Q9N4D0	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N4D6	1	1	0	0	0	0	0	0	0	1
Q9N4D8	1	1	0	0	0	0	0	0	0	0
Q9N4D9	1	1	0	0	0	0	0	0	0	1
Q9N4E2	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N4E9	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N4F0	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N4F2	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9N4F3	0	0	uniprotkb	6239	1	1	0	0	1	0
Q9N4F7	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N4G4	1	1	uniprotkb	6239	1	0	0	0	1	0
Q9N4G7	1	1	0	0	0	0	0	0	0	1
Q9N4G8	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N4G9	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9N4H4	1	1	0	0	0	0	0	0	0	1
Q9N4H6	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N4H7	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N4H8	0	0	uniprotkb	6239	0	1	0	0	1	0
Q9N4H9	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N4I0	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9N4I1	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N4I4	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9N4J2	1	1	uniprotkb	6239	1	0	0	0	1	0
Q9N4J8	1	1	0	0	0	0	0	0	0	1
Q9N4J9	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N4K0	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9N4K2	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N4L2	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N4L8	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N4L9	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N4M4	1	1	0	0	0	0	0	0	0	0
Q9N4P2	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N4P3	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N4Q7	1	1	uniprotkb	6239	1	0	0	0	1	0
Q9N4S0	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N4U2	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N4U5	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N4V0	1	1	0	0	0	0	0	0	0	0
Q9N4V2	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N4V4	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9N4W8	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N4X8	1	1	uniprotkb	6239	1	0	0	0	1	0
Q9N4Y9	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9N4Z0	1	1	0	0	0	0	0	0	0	1
Q9N4Z2	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N509	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N517	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N537	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N572	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N574	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N575	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N580	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N581	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N582	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N583	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N587	1	1	uniprotkb	6239	0	1	0	0	1	0
Q9N589	1	1	0	0	0	0	0	0	0	0
Q9N590	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N593	1	1	uniprotkb	6239	1	0	0	0	1	0
Q9N598	1	1	0	0	0	0	0	0	0	1
Q9N599	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9N5A1	1	1	0	0	0	0	0	0	0	1
Q9N5A8	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N5B1	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N5D3	1	1	uniprotkb	6239	1	1	0	0	1	0
Q9N5D6	1	1	uniprotkb	6239	1	0	0	0	1	0
Q9N5E4	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N5E7	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N5G3	0	0	uniprotkb	6239	1	1	0	0	1	0
Q9N5G4	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N5G8	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N5H6	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N5K2	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9N5L0	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N5L4	1	1	0	0	0	0	0	0	0	0
Q9N5M2	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9N5M6	1	1	uniprotkb	6239	1	0	1	0	1	0
Q9N5N4	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N5N7	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N5N8	1	1	0	0	0	0	0	0	0	1
Q9N5N9	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N5P9	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N5R0	1	1	0	0	0	0	0	0	0	1
Q9N5R9	1	1	0	0	0	0	0	0	0	1
Q9N5S3	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N5S5	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N5S7	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N5S8	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N5U1	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N5U2	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N5U5	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9N5U9	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N5V3	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N5V4	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N5V6	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N5V8	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N5W1	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9N5X6	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9N5Y2	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9N5Z2	1	1	0	0	0	0	0	0	0	1
Q9N5Z3	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NA25	1	1	uniprotkb	6239	1	0	0	0	1	0
Q9NA26	1	1	uniprotkb	6239	1	0	0	0	1	0
Q9NA28	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NA30	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NA31	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NA33	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NA39	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NA40	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NA51	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9NA55	1	1	0	0	0	0	0	0	0	1
Q9NA56	1	1	uniprotkb	6239	1	0	0	0	1	0
Q9NA61	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NA72	1	1	0	0	0	0	0	0	0	1
Q9NA76	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NA77	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NA78	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NA80	1	1	0	0	0	0	0	0	0	1
Q9NA81	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NA84	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NA98	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NAA5	1	1	0	0	0	0	0	0	0	1
Q9NAB0	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NAC0	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NAC5	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NAD6	1	1	uniprotkb	6239	1	0	0	0	1	0
Q9NAE1	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NAE2	1	1	0	0	0	0	0	0	0	1
Q9NAE4	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NAE9	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NAF6	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NAF9	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NAG2	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NAG4	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NAG7	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NAH1	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NAH2	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9NAH3	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NAH4	1	1	0	0	0	0	0	0	0	1
Q9NAH6	1	1	0	0	0	0	0	0	0	0
Q9NAH7	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NAJ2	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NAJ3	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NAJ7	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NAK7	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NAL4	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9NAM2	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NAM7	1	1	0	0	0	0	0	0	0	1
Q9NAN1	1	1	0	0	0	0	0	0	0	1
Q9NAN2	1	1	uniprotkb	6239	1	0	1	0	1	0
Q9NAP0	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NAP8	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NAP9	1	1	uniprotkb	6239	0	1	0	0	1	1
Q9NAQ9	1	1	0	0	0	0	0	0	0	1
Q9NB31	1	1	uniprotkb	6239	1	0	0	0	1	0
Q9NDC9	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9NDH7	1	1	0	0	0	0	0	0	0	0
Q9NDT1	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NDU9	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NEL2	1	1	uniprotkb	6239	0	1	0	0	1	1
Q9NEN0	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NEN6	1	1	uniprotkb	6239	1	0	0	0	1	0
Q9NEQ0	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9NEQ5	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NES7	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NES8	1	1	uniprotkb	6239	1	0	0	0	1	0
Q9NET4	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NET8	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NEU1	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NEU2	1	1	0	0	0	0	0	0	0	0
Q9NEU3	1	1	0	0	0	0	0	0	0	1
Q9NEU5	1	1	0	0	0	0	0	0	0	1
Q9NEW6	1	1	0	0	0	0	0	0	0	0
Q9NEX2	1	1	0	0	0	0	0	0	0	1
Q9NEY7	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NEZ5	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NEZ7	1	1	0	0	0	0	0	0	0	0
Q9NF11	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NF14	1	1	uniprotkb	6239	1	0	0	0	1	0
Q9NF15	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NF23	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NF71	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9NGJ7	1	1	0	0	0	0	0	0	0	1
Q9NGT3	0	0	uniprotkb	6239	1	1	0	0	1	0
Q9NH52	1	1	uniprotkb	6239	1	0	0	0	1	0
Q9NHC3	1	1	uniprotkb	6239	1	0	0	0	1	0
Q9NHZ6	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9NL29	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9NLA1	1	1	0	0	0	0	0	0	0	0
Q9NLC2	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9NLD1	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TVL3	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9TVW5	1	1	0	0	0	0	0	0	0	1
Q9TVY6	1	1	0	0	0	0	0	0	0	0
Q9TW45	1	1	uniprotkb	6239	1	0	1	0	1	0
Q9TW65	1	1	uniprotkb	6239	1	0	1	0	1	0
Q9TW67	1	1	uniprotkb	6239	1	0	0	0	1	0
Q9TXH9	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TXI0	1	1	0	0	0	0	0	0	0	1
Q9TXI1	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TXI4	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TXI7	1	1	0	0	0	0	0	0	0	0
Q9TXJ0	1	1	uniprotkb	6239	1	0	0	0	1	0
Q9TXJ1	1	1	0	0	0	0	0	0	0	1
Q9TXJ8	1	1	0	0	0	0	0	0	0	1
Q9TXM1	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TXN8	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TXP0	1	1	0	0	0	0	0	0	0	0
Q9TXP3	1	1	0	0	0	0	0	0	0	1
Q9TXP5	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TXQ1	1	1	0	0	0	0	0	0	0	1
Q9TXQ8	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TXQ9	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TXR4	0	0	uniprotkb	6239	0	1	0	0	1	0
Q9TXR6	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TXS0	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TXU7	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TXV1	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TXV7	1	1	0	0	0	0	0	0	0	1
Q9TXW1	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TXW5	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TXX2	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TXY1	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TXY4	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TXZ9	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TY01	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TY03	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9TY08	0	0	uniprotkb	6239	1	1	0	0	1	0
Q9TYJ0	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TYJ3	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TYJ7	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TYK1	1	1	0	0	0	0	0	0	0	1
Q9TYL9	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TYM3	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TYM6	1	1	0	0	0	0	0	0	0	1
Q9TYN3	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9TYN4	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TYN5	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TYP1	1	1	0	0	0	0	0	0	0	1
Q9TYP2	1	1	0	0	0	0	0	0	0	1
Q9TYQ2	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TYR0	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TYS1	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TYS3	0	0	uniprotkb	6239	1	1	0	0	1	0
Q9TYS8	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TYT0	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TYT3	1	1	uniprotkb	6239	1	0	0	0	1	0
Q9TYU5	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9TYU9	1	1	uniprotkb	6239	1	0	0	0	1	0
Q9TYV2	1	1	0	0	0	0	0	0	0	1
Q9TYV5	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TYV7	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TYX1	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TYX4	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TYX9	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TYZ4	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TZ23	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TZ37	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TZ50	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TZ51	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TZ63	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TZ64	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TZ70	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TZ84	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TZ87	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TZ88	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TZ93	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9TZ99	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9TZA5	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TZA6	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TZA7	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TZA9	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TZB0	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TZB8	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TZC4	1	1	uniprotkb	6239	0	0	1	0	1	0
Q9TZD0	1	1	0	0	0	0	0	0	0	1
Q9TZD5	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TZE4	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TZF5	0	0	uniprotkb	6239	1	1	0	0	1	0
Q9TZH6	1	1	0	0	0	0	0	0	0	1
Q9TZH8	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TZH9	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TZI1	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9TZI2	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TZI4	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TZK1	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TZK3	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TZK8	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TZL0	1	1	0	0	0	0	0	0	0	1
Q9TZL2	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TZL8	1	1	0	0	0	0	0	0	0	1
Q9TZL9	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9TZM2	1	1	0	0	0	0	0	0	0	1
Q9TZM3	1	1	0	0	0	0	0	0	0	0
Q9TZN1	1	1	0	0	0	0	0	0	0	1
Q9TZQ3	1	1	uniprotkb	6239	1	0	1	0	1	0
Q9U1N6	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U1P4	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U1Q0	1	1	0	0	0	0	0	0	0	1
Q9U1Q2	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U1Q4	1	1	0	0	0	0	0	0	0	0
Q9U1R0	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U1R1	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U1S2	0	0	uniprotkb	6239	1	1	0	0	1	0
Q9U1S5	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U1S7	1	1	uniprotkb	6239	1	1	0	0	1	0
Q9U1T5	0	0	uniprotkb	6239	1	1	0	0	1	0
Q9U1T6	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U1U0	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U1U3	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U1U4	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U1V0	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U1V2	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U1W1	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U1W2	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9U1W4	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U1W5	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U1W7	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U1W8	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U1X3	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U1X4	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9U1X6	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U1X7	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U1X8	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U1X9	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U1Y2	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U1Y5	1	1	0	0	0	0	0	0	0	1
Q9U1Y6	0	0	uniprotkb	6239	0	1	0	0	1	0
Q9U1Z9	0	0	uniprotkb	6239	0	1	0	0	1	0
Q9U202	0	0	uniprotkb	6239	1	1	0	0	1	0
Q9U211	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U221	1	1	0	0	0	0	0	0	0	0
Q9U226	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U231	0	0	uniprotkb	6239	0	1	0	0	1	0
Q9U235	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U238	0	0	uniprotkb	6239	1	1	0	0	1	0
Q9U239	1	1	0	0	0	0	0	0	0	1
Q9U240	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U245	0	0	uniprotkb	6239	0	1	0	0	1	0
Q9U252	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U256	1	1	uniprotkb	6239	1	0	0	0	1	0
Q9U280	1	1	0	0	0	0	0	0	0	1
Q9U281	1	1	uniprotkb	6239	1	0	0	0	1	0
Q9U283	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U284	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U289	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U290	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U296	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U297	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9U298	1	1	0	0	0	0	0	0	0	1
Q9U299	1	1	uniprotkb	6239	1	0	0	0	1	0
Q9U2A8	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9U2A9	1	1	0	0	0	0	0	0	0	1
Q9U2C3	0	0	uniprotkb	6239	0	1	0	0	1	0
Q9U2C4	1	1	0	0	0	0	0	0	0	1
Q9U2C9	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9U2D2	0	0	uniprotkb	6239	0	1	0	0	1	0
Q9U2D3	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2D6	1	1	uniprotkb	6239	1	0	0	0	1	0
Q9U2D8	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2D9	1	1	uniprotkb	6239	1	0	0	0	1	0
Q9U2E4	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2E9	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2F1	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2F3	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2F5	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2F6	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2G0	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9U2G4	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2G6	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2G8	0	0	uniprotkb	6239	1	1	0	0	1	0
Q9U2H4	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2H9	1	1	0	0	0	0	0	0	0	0
Q9U2K1	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2K7	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2K8	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2M4	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9U2M5	1	1	uniprotkb	6239	1	0	0	0	1	0
Q9U2M6	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2M7	1	1	uniprotkb	6239	1	0	0	0	1	0
Q9U2M8	1	1	uniprotkb	6239	1	0	0	0	1	1
Q9U2M9	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2N7	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2P1	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2Q9	1	1	uniprotkb	6239	1	1	0	0	1	0
Q9U2R0	1	1	0	0	0	0	0	0	0	1
Q9U2R6	1	1	uniprotkb	6239	1	1	0	0	1	0
Q9U2S4	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2S6	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2T3	1	1	0	0	0	0	0	0	0	1
Q9U2T9	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2U0	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2U6	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2U9	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2V1	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2W9	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2X0	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2X1	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2Y2	1	1	0	0	0	0	0	0	0	1
Q9U2Y4	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2Y9	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2Z0	0	0	uniprotkb	6239	1	1	0	0	1	0
Q9U2Z1	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2Z4	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U2Z5	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U302	0	0	uniprotkb	6239	1	1	0	0	1	0
Q9U304	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U307	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U308	1	1	uniprotkb	6239	1	0	0	0	1	0
Q9U310	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U320	1	1	0	0	0	0	0	0	0	0
Q9U323	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U329	0	0	uniprotkb	6239	1	0	0	0	1	0
Q9U332	1	1	0	0	0	0	0	0	0	1
Q9U334	0	0	uniprotkb	6239	0	1	0	0	1	0
