whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	0469(IntAct)	0471(MINT)	0486(UniProt)	0903(mpidb)	0974(InnateDB)	1222(mbinfo)	1262(I2D)	1263(Molecular Connections)	1332(bhf-ucl)	1335(HPIDb)	IMEx	missing_protein_evidence
Q8CAH7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAH8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8CAI3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAI4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAI6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAI7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAI8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAI9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAJ2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAJ5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAJ7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAJ8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAK0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAK1	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
Q8CAK2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAK5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAL4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAL5	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
Q8CAL6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAL7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAM1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAM2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAM5	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
Q8CAM7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAM8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAN1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAN3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAN4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAN6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAN7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAN9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAP3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8CAP5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAP8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAQ0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAQ1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAQ2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAQ3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAQ5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAQ6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAQ7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAQ8	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
Q8CAQ9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAR0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8CAR2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAR4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAR5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAR8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAR9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAS1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAS3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8CAS4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAS7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAS9	0	0	uniprotkb	10090	0	1	0	0	1	0	0	0	0	0	1	0
Q8CAT2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAT3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAT4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAT6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAT7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAT9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAU1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAU3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAU4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAU5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAU6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAV0	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
Q8CAV3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAV5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAV6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAV8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAV9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAW0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAW1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAW3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAW4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAX0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAX1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAX3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8CAX4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAX5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAX8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAY5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAY6	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
Q8CAY8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAZ0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAZ1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAZ5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAZ6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CAZ9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB04	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB05	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB07	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8CB11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB23	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB29	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB33	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB35	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB38	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB40	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB43	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB45	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB46	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB47	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB48	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB54	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB55	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB58	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8CB64	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB73	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB74	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB75	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB76	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8CB77	0	0	uniprotkb	10090	0	1	1	0	0	0	0	0	0	0	1	0
Q8CB78	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8CB82	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB83	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB84	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB85	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB86	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB87	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
Q8CB89	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB92	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB95	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB97	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB98	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CB99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBA4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBA7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBB6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBB7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8CBB8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBC2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBC3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBC4	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
Q8CBC5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBC7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8CBC8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8CBC9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBD0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8CBD1	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
Q8CBD2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBE0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBE3	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
Q8CBE4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBE5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBE6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBE7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBE8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBF3	0	0	uniprotkb	10090	0	0	1	0	0	0	0	0	0	0	1	0
Q8CBF4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBF5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBF9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBG0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBG1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBG5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBG6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8CBG8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBH3	1	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	1
Q8CBH4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBH8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBH9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBI0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBI1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBI2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBI6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBI8	1	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	1
Q8CBJ0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBJ2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBJ3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBJ6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBJ7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBJ9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBK2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBK4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBK6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBK7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBL0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBL2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBL3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBL4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBL5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBL7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBM0	1	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	1
Q8CBM1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBM2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8CBM3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBM5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBN0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBN5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBN6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBN9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBP1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBP2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBP3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBP6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8CBP8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBQ0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBQ2	1	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	1
Q8CBQ4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBQ6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBQ7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBR2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBR3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBR4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBR9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBS0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBS1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBS2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBS4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBS7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBS8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBT1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBT3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBT5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBT8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBU0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBU1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBU3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBU4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBU8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBU9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBV1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBV4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBV5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBV6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBV7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBW0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBW3	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
Q8CBW4	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
Q8CBX1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBX2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBX7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBY2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBY3	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
Q8CBY5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBY6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBY7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBY8	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
Q8CBY9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBZ2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBZ5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBZ6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBZ8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CBZ9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC01	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC02	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC03	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC06	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC13	1	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	1
Q8CC15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC23	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC28	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC29	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC34	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC35	0	0	uniprotkb	10090	1	0	1	0	0	0	0	0	0	0	1	0
Q8CC37	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC38	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8CC40	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC47	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC48	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC52	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC54	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC58	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC60	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC62	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC64	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC67	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC69	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC70	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8CC72	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC73	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC77	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC79	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC80	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC81	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC86	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
Q8CC87	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC89	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC91	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC95	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC97	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CC99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCA3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCA5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8CCA6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8CCA7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCA9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCB2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8CCB8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCB9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCC0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCC1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCC2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCC7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCC9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCD4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCD5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCD7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCE1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCE4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCE5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCE6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCE8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCE9	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
Q8CCF0	0	0	uniprotkb	10090	0	1	0	0	1	0	0	0	0	0	1	0
Q8CCF1	1	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	1
Q8CCF3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCF4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCF7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCF8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCF9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCG2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCG3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCG5	1	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	1
Q8CCG8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCG9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCH8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCH9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCI1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCI3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCI5	0	0	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0
Q8CCI6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCI7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCI9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCJ1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q8CCJ3	0	0	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0
Q8CCJ4	0	0	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0
